Dates	XOM	XOM_Position	INTC	INTC_Position
9/9/2014	97.39	156	34.91	200
9/8/2014	97.77	156	35.33	200
9/5/2014	99.26	156	35	200
9/4/2014	98.36	156	34.905	200
9/3/2014	99.11	156	34.57	200
9/2/2014	98.49	156	34.57	200
8/29/2014	99.46	156	34.92	200
8/28/2014	99.57	156	34.65	200
8/27/2014	99.53	156	34.79	200
8/26/2014	99.64	156	34.8	200
8/25/2014	98.75	156	34.81	200
8/22/2014	98.5	156	34.94	200
8/21/2014	99.28	156	35.15	200
8/20/2014	99.7	156	34.5	200
8/19/2014	99.49	156	34.34	200
8/18/2014	99.52	156	34.41	200
8/15/2014	99.03	156	34.17	200
8/14/2014	99.09	156	33.94	200
8/13/2014	99.09	156	34.1	200
8/12/2014	98.49	156	33.13	200
8/11/2014	98.73	156	33.02	200
8/8/2014	99.74	156	32.6	200
8/7/2014	98.27	156	32.68	200
8/6/2014	98.98	156	32.845	200
8/5/2014	98.2	156	32.82	200
8/4/2014	100.13	156	34.05	200
8/1/2014	98.8	156	33.745	200
7/31/2014	98.94	156	33.89	200
7/30/2014	103.25	156	34.35	200
7/29/2014	103.55	156	34.19	200
7/28/2014	104.37	156	34.23	200
7/25/2014	103.18	156	34.25	200
7/24/2014	104.28	156	34.25	200
7/23/2014	104.25	156	34.5	200
7/22/2014	103.54	156	34.7901	200
7/21/2014	103.08	156	34.06	200
7/18/2014	102.73	156	33.7	200
7/17/2014	102.31	156	33.7	200
7/16/2014	103.77	156	34.65	200
7/15/2014	102.39	156	31.71	200
7/14/2014	102.68	156	31.49	200
7/11/2014	101.74	156	31.25	200
7/10/2014	102.57	156	31.26	200
7/9/2014	103.55	156	30.89	200
7/8/2014	102.83	156	30.79	200
7/7/2014	102.65	156	31.03	200
7/3/2014	102.59	156	31.14	200
7/2/2014	101.57	156	30.98	200
7/1/2014	101.36	156	30.98	200
6/30/2014	100.68	156	30.9	200
6/27/2014	101.21	156	30.93	200
6/26/2014	102.03	156	30.78	200
6/25/2014	102.14	156	30.88	200
6/24/2014	102.73	156	30.5	200
6/23/2014	104.38	156	30.23	200
6/20/2014	103.83	156	30.2	200
6/19/2014	102.63	156	30.09	200
6/18/2014	102.73	156	29.93	200
6/17/2014	102.42	156	29.95	200
6/16/2014	102.92	156	30.01	200
6/13/2014	102.65	156	29.87	200
6/12/2014	101.66	156	27.96	200
6/11/2014	101.95	156	27.93	200
6/10/2014	101.46	156	28.24	200
6/9/2014	101.52	156	27.91	200
6/6/2014	101.6	156	28.17	200
6/5/2014	100.55	156	27.66	200
6/4/2014	100.04	156	27.6	200
6/3/2014	100.39	156	27.66	200
6/2/2014	99.94	156	27.26	200
5/30/2014	100.53	156	27.32	200
5/29/2014	101.27	156	26.96	200
5/28/2014	101.06	156	26.88	200
5/27/2014	101.36	156	26.71	200
5/23/2014	101.32	156	26.289	200
5/22/2014	101.5	156	26.15	200
5/21/2014	102.03	156	26.2	200
5/20/2014	100.67	156	26.04	200
5/19/2014	100.87	156	26.04	200
5/16/2014	100.74	156	25.82	200
5/15/2014	100.78	156	26.01	200
5/14/2014	102.29	156	26.33	200
5/13/2014	102.36	156	26.45	200
5/12/2014	102.23	156	26.37	200
5/9/2014	101.95	156	26.3	200
5/8/2014	102.32	156	26.34	200
5/7/2014	103.11	156	26.37	200
5/6/2014	102.67	156	26.2	200
5/5/2014	102.91	156	26.17	200
5/2/2014	102.01	156	26.41	200
5/1/2014	101.41	156	26.45	200
4/30/2014	102.41	156	26.69	200
4/29/2014	101.45	156	26.48	200
4/28/2014	101.17	156	26.33	200
4/25/2014	100.41	156	26.26	200
4/24/2014	100.01	156	26.75	200
4/23/2014	100.5	156	26.75	200
4/22/2014	100.37	156	26.84	200
4/21/2014	100.93	156	26.95	200
4/17/2014	100.42	156	27.04	200
4/16/2014	99.94	156	26.93	200
4/15/2014	98.68	156	26.77	200
4/14/2014	97.86	156	26.56	200
4/11/2014	96.72	156	26.1799	200
4/10/2014	96.78	156	26.425	200
4/9/2014	97.33	156	26.98	200
4/8/2014	97.45	156	26.91	200
4/7/2014	96.78	156	26.485	200
4/4/2014	97.36	156	26.16	200
4/3/2014	97.93	156	26.41	200
4/2/2014	97.95	156	25.89	200
4/1/2014	97.73	156	25.99	200
3/31/2014	97.68	156	25.814	200
3/28/2014	97.7	156	25.62	200
3/27/2014	96.24	156	25.31	200
3/26/2014	94.7	156	25.3772	200
3/25/2014	94.91	156	25.46	200
3/24/2014	94.64	156	25.12	200
3/21/2014	94.31	156	25.17	200
3/20/2014	94.58	156	25.425	200
3/19/2014	93.73	156	25.02	200
3/18/2014	94.71	156	24.82	200
3/17/2014	94.32	156	24.7	200
3/14/2014	93.47	156	24.5	200
3/13/2014	93.64	156	24.57	200
3/12/2014	94.21	156	24.76	200
3/11/2014	94.01	156	24.73	200
3/10/2014	95.5	156	24.84	200
3/7/2014	94.99	156	24.64	200
3/6/2014	93.76	156	24.63	200
3/5/2014	93.8	156	24.5	200
3/4/2014	96.52	156	24.61	200
3/3/2014	95.5	156	24.5	200
2/28/2014	96.27	156	24.76	200
2/27/2014	95.84	156	24.76	200
2/26/2014	95.79	156	24.8	200
2/25/2014	96.31	156	24.62	200
2/24/2014	96.44	156	24.63	200
2/21/2014	95.03	156	24.42	200
2/20/2014	95.37	156	24.74	200
2/19/2014	93.95	156	24.5	200
2/18/2014	94.07	156	24.76	200
2/14/2014	94.11	156	24.755	200
2/13/2014	91.43	156	24.7	200
2/12/2014	91.08	156	24.55	200
2/11/2014	90.84	156	24.47	200
2/10/2014	89.52	156	24.29	200
2/7/2014	90.58	156	24.205	200
2/6/2014	89.8	156	23.99	200
2/5/2014	89.58	156	23.52	200
2/4/2014	90.02	156	23.82	200
2/3/2014	90.05	156	23.95	200
1/31/2014	92.16	156	24.54	200
1/30/2014	93.99	156	24.74	200
1/29/2014	95.11	156	24.68	200
1/28/2014	95.65	156	24.9	200
1/27/2014	94.92	156	24.72	200
1/24/2014	94.85	156	24.81	200
1/23/2014	96.97	156	25.13	200
1/22/2014	97.88	156	25.31	200
1/21/2014	98.5	156	25.59	200
1/17/2014	99.16	156	25.85	200
1/16/2014	98.94	156	26.54	200
1/15/2014	98.78	156	26.67	200
1/14/2014	99.12	156	26.51	200
1/13/2014	98.55	156	25.5	200
1/10/2014	100.52	156	25.53	200
1/9/2014	99.76	156	25.31	200
1/8/2014	100.74	156	25.43	200
1/7/2014	101.07	156	25.585	200
1/6/2014	99.66	156	25.46	200
1/3/2014	99.51	156	25.78	200
1/2/2014	99.75	156	25.79	200
12/31/2013	101.2	156	25.955	200
12/30/2013	100.31	156	25.85	200
12/27/2013	101.51	156	25.6	200
12/26/2013	100.9	156	25.7	200
12/24/2013	99.22	156	25.43	200
12/23/2013	98.51	156	25.32	200
12/20/2013	98.68	156	25.055	200
12/19/2013	99.43	156	25.14	200
12/18/2013	99.54	156	25.15	200
12/17/2013	96.75	156	24.655	200
12/16/2013	97.22	156	24.45	200
12/13/2013	95.31	156	24.29	200
12/12/2013	95.36	156	24.47	200
12/11/2013	94.26	156	24.42	200
12/10/2013	95.71	156	24.82	200
12/9/2013	95.84	156	24.93	200
12/6/2013	95.65	156	24.82	200
12/5/2013	94.13	156	24.26	200
12/4/2013	94.67	156	23.74	200
12/3/2013	94.39	156	23.55	200
12/2/2013	93.52	156	23.7	200
11/29/2013	93.48	156	23.84	200
11/27/2013	93.8	156	23.9	200
11/26/2013	94.27	156	23.65	200
11/25/2013	95.09	156	23.75	200
11/22/2013	95.01	156	23.87	200
11/21/2013	94.69	156	25.23	200
11/20/2013	94.68	156	24.56	200
11/19/2013	95.42	156	24.7	200
11/18/2013	95.45	156	24.6	200
11/15/2013	95.27	156	24.52	200
11/14/2013	93.22	156	24.385	200
11/13/2013	92.59	156	24.6	200
11/12/2013	92.67	156	24.43	200
11/11/2013	92.96	156	24.169	200
11/8/2013	92.73	156	24.09	200
11/7/2013	91.96	156	24.059	200
11/6/2013	93.22	156	24.245	200
11/5/2013	91.99	156	24.03	200
11/4/2013	92.1	156	24.255	200
11/1/2013	89.82	156	24.325	200
10/31/2013	89.62	156	24.47	200
10/30/2013	88.81	156	24.495	200
10/29/2013	88.93	156	24.523	200
10/28/2013	88.23	156	24.36	200
10/25/2013	87.97	156	24.235	200
10/24/2013	88.42	156	23.78	200
10/23/2013	87.61	156	23.735	200
10/22/2013	87.98	156	24.071	200
10/21/2013	87.23	156	24.135	200
10/18/2013	87.55	156	23.875	200
10/17/2013	87.48	156	23.92	200
10/16/2013	87.31	156	23.695	200
10/15/2013	86.79	156	23.39	200
10/14/2013	87.6	156	23.45	200
10/11/2013	86.95	156	23.255	200
10/10/2013	86.04	156	23.1	200
10/9/2013	85.16	156	22.59	200
10/8/2013	85.51	156	22.48	200
10/7/2013	85.9	156	22.83	200
10/4/2013	86.32	156	22.81	200
10/3/2013	85.5	156	22.6	200
10/2/2013	86.08	156	22.885	200
10/1/2013	86	156	22.83	200
9/30/2013	86.04	156	22.921	200
9/27/2013	86.9	156	22.98	200
9/26/2013	87.07	156	23.41	200
9/25/2013	87.14	156	23.7	200
9/24/2013	87.36	156	23.705	200
9/23/2013	87.75	156	23.62	200
9/20/2013	88.66	156	23.769	200
9/19/2013	89.28	156	23.915	200
9/18/2013	89.58	156	23.9	200
9/17/2013	88.94	156	23.74	200
9/16/2013	88.67	156	23.39	200
9/13/2013	88.4	156	23.44	200
9/12/2013	87.98	156	22.63	200
9/11/2013	88.84	156	22.81	200
9/10/2013	87.82	156	22.985	200
9/9/2013	88.04	156	22.91	200
9/6/2013	87.25	156	22.67	200
9/5/2013	87.35	156	22.6	200
9/4/2013	87.76	156	22.635	200
9/3/2013	87.15	156	22.067	200
8/30/2013	87.16	156	21.98	200
8/29/2013	87.27	156	22.06	200
8/28/2013	88.84	156	22.285	200
8/27/2013	86.82	156	22.191	200
8/26/2013	87.09	156	22.275	200
8/23/2013	87.52	156	22.44	200
8/22/2013	86.98	156	22.26	200
8/21/2013	86.42	156	22.17	200
8/20/2013	86.83	156	22.523	200
8/19/2013	86.92	156	22.28	200
8/16/2013	87.91	156	21.915	200
8/15/2013	88.16	156	22.03	200
8/14/2013	88.95	156	22.57	200
8/13/2013	89.4	156	22.52	200
8/12/2013	89.89	156	22.64	200
8/9/2013	90.72	156	22.51	200
8/8/2013	91.78	156	22.45	200
8/7/2013	91.34	156	22.7	200
8/6/2013	91.47	156	22.8	200
8/5/2013	91.59	156	22.924	200
8/2/2013	91.95	156	23.22	200
8/1/2013	92.73	156	23.2	200
7/31/2013	93.75	156	23.335	200
7/30/2013	93.81	156	23.38	200
7/29/2013	94.03	156	23.24	200
7/26/2013	94.79	156	23.26	200
7/25/2013	94.97	156	23.06	200
7/24/2013	94.99	156	22.93	200
7/23/2013	95.2	156	22.75	200
7/22/2013	94.83	156	22.77	200
7/19/2013	95.17	156	23.04	200
7/18/2013	94.38	156	23.244	200
7/17/2013	93.46	156	24.15	200
7/16/2013	93.3	156	24.25	200
7/15/2013	93.25	156	23.94	200
7/12/2013	93.4	156	23.9	200
7/11/2013	93.27	156	23.99	200
7/10/2013	92.82	156	23.25	200
7/9/2013	93.34	156	23.135	200
7/8/2013	92.25	156	23.185	200
7/5/2013	91.57	156	24.06	200
7/3/2013	90.69	156	23.762	200
7/2/2013	90.64	156	23.72	200
7/1/2013	90.3	156	23.886	200
6/28/2013	90.35	156	24.23	200
6/27/2013	90.04	156	24.05	200
6/26/2013	89.8	156	24.005	200
6/25/2013	89.11	156	23.88	200
6/24/2013	88.48	156	23.58	200
6/21/2013	89.48	156	24.195	200
6/20/2013	89.05	156	24.185	200
6/19/2013	91	156	25	200
6/18/2013	91.93	156	25.465	200
6/17/2013	91.51	156	25.1	200
6/14/2013	90.58	156	24.92	200
6/13/2013	91.33	156	24.99	200
6/12/2013	89.74	156	24.46	200
6/11/2013	90.46	156	24.71	200
6/10/2013	91.12	156	25.01	200
6/7/2013	91.45	156	24.59	200
6/6/2013	90.23	156	24.65	200
6/5/2013	89.65	156	24.7	200
6/4/2013	90.79	156	25.36	200
6/3/2013	91.46	156	25.24	200
5/31/2013	90.47	156	24.28	200
5/30/2013	92.09	156	24.21	200
5/29/2013	92.08	156	24.27	200
5/28/2013	92.38	156	24.08	200
5/24/2013	91.53	156	23.923	200
5/23/2013	91.79	156	24.05	200
5/22/2013	92.19	156	24.07	200
5/21/2013	92.8	156	24.15	200
5/20/2013	92.52	156	24.08	200
5/17/2013	91.76	156	24.04	200
5/16/2013	90.7	156	23.94	200
5/15/2013	91.24	156	24.2	200
5/14/2013	91.11	156	23.84	200
5/13/2013	90.1	156	24.08	200
5/10/2013	90.14	156	24.5	200
5/9/2013	91.03	156	24.36	200
5/8/2013	91.7	156	24.25	200
5/7/2013	91.15	156	24.15	200
5/6/2013	90.58	156	23.91	200
5/3/2013	90.02	156	23.96	200
5/2/2013	88.63	156	24.11	200
5/1/2013	87.51	156	23.99	200
4/30/2013	88.99	156	23.95	200
4/29/2013	88.21	156	23.76	200
4/26/2013	88	156	23.4	200
4/25/2013	88.07	156	23.38	200
4/24/2013	89.43	156	23.66	200
4/23/2013	89.3	156	23.375	200
4/22/2013	88.09	156	22.88	200
4/19/2013	87.45	156	22.44	200
4/18/2013	86.62	156	22.24	200
4/17/2013	86.08	156	21.93	200
4/16/2013	86.61	156	21.915	200
4/15/2013	86.49	156	21.38	200
4/12/2013	88.99	156	21.675	200
4/11/2013	89.22	156	21.825	200
4/10/2013	88.68	156	22.26	200
4/9/2013	88.77	156	21.75	200
4/8/2013	88.6	156	21.09	200
4/5/2013	89.01	156	20.94	200
4/4/2013	89.77	156	21.135	200
4/3/2013	89.93	156	21.05	200
4/2/2013	90.58	156	21.455	200
4/1/2013	90.77	156	21.43	200
3/28/2013	90.11	156	21.835	200
3/27/2013	90.58	156	21.83	200
3/26/2013	90.13	156	21.765	200
3/25/2013	89.02	156	21.15	200
3/22/2013	89.29	156	21.33	200
3/21/2013	88.17	156	21.04	200
3/20/2013	88.63	156	21.18	200
3/19/2013	88.58	156	21.14	200
3/18/2013	88.77	156	21.26	200
3/15/2013	89.37	156	21.375	200
3/14/2013	89.83	156	21.65	200
3/13/2013	89.26	156	21.655	200
3/12/2013	89.16	156	21.64	200
3/11/2013	89.16	156	21.69	200
3/8/2013	88.97	156	21.58	200
3/7/2013	88.71	156	21.89	200
3/6/2013	89.56	156	21.75	200
3/5/2013	89.61	156	21.51	200
3/4/2013	88.95	156	21.27	200
3/1/2013	89.43	156	21.03	200
2/28/2013	89.55	156	20.88	200
2/27/2013	89.53	156	20.93	200
2/26/2013	88.51	156	20.58	200
2/25/2013	87.7	156	20.23	200
2/22/2013	89.2	156	20.42	200
2/21/2013	88.59	156	20.25	200
2/20/2013	88.97	156	20.73	200
2/19/2013	89.32	156	21.085	200
2/15/2013	88.36	156	21.115	200
2/14/2013	88.52	156	21.23	200
2/13/2013	88.67	156	21.25	200
2/12/2013	88.46	156	21.19	200
2/11/2013	88.28	156	21.03	200
2/8/2013	88.61	156	21	200
2/7/2013	88.25	156	20.81	200
2/6/2013	89.79	156	20.99	200
2/5/2013	89.74	156	21.1784	200
2/4/2013	89.15	156	21.16	200
2/1/2013	90.04	156	21.355	200
1/31/2013	89.97	156	21.04	200
1/30/2013	90.67	156	21.37	200
1/29/2013	91.76	156	21.28	200
1/28/2013	91.11	156	21.05	200
1/25/2013	91.73	156	20.96	200
1/24/2013	91.35	156	20.95	200
1/23/2013	90.7	156	21.11	200
1/22/2013	90.92	156	21.17	200
1/18/2013	90.8	156	21.25	200
1/17/2013	90.2	156	22.68	200
1/16/2013	89.47	156	22.11	200
1/15/2013	89.53	156	21.88	200
1/14/2013	89.58	156	21.999	200
1/11/2013	89.61	156	22	200
1/10/2013	89.1	156	21.8	200
1/9/2013	88.14	156	21.45	200
1/8/2013	88.48	156	21.09	200
1/7/2013	87.93	156	21.25	200
1/4/2013	88.96	156	21.16	200
1/3/2013	88.55	156	21.32	200
1/2/2013	88.71	156	21.38	200
12/31/2012	86.55	156	20.62	200
12/28/2012	85.1	156	20.23	200
12/27/2012	86.86	156	20.51	200
12/26/2012	87.07	156	20.65	200
12/24/2012	86.92	156	20.64	200
12/21/2012	87.23	156	20.765	200
12/20/2012	88.89	156	21.0293	200
12/19/2012	88.4364	156	21.1	200
12/18/2012	89.56	156	20.96	200
12/17/2012	88.87	156	20.57	200
12/14/2012	88.08	156	20.5267	200
12/13/2012	88.58	156	20.49	200
12/12/2012	89.45	156	20.67	200
12/11/2012	88.99	156	20.65	200
12/10/2012	88.41	156	20.08	200
12/7/2012	88.6	156	20.155	200
12/6/2012	88	156	20.16	200
12/5/2012	87.73	156	19.85	200
12/4/2012	87.19	156	19.9694	200
12/3/2012	87.61	156	19.54	200
11/30/2012	88.14	156	19.565	200
11/29/2012	88.12	156	19.53	200
11/28/2012	88.1	156	20.09	200
11/27/2012	87.35	156	19.93	200
11/26/2012	88.62	156	19.885	200
11/23/2012	89.09	156	19.72	200
11/21/2012	88.01	156	19.36	200
11/20/2012	87.5	156	19.5132	200
11/19/2012	87.67	156	20.25	200
11/16/2012	86.45	156	20.19	200
11/15/2012	86.14	156	20.03	200
11/14/2012	86.07	156	19.96	200
11/13/2012	86.47	156	20.28	200
11/12/2012	87.32	156	20.765	200
11/9/2012	87.21	156	20.8	200
11/8/2012	87.0695	156	20.83	200
11/7/2012	88.18	156	20.91	200
11/6/2012	91.61	156	21.73	200
11/5/2012	90.63	156	21.8391	200
11/2/2012	90.27	156	22.06	200
11/1/2012	91.6	156	22.26	200
10/31/2012	91.17	156	21.63	200
10/26/2012	90.62	156	21.95	200
10/25/2012	90.43	156	21.69	200
10/24/2012	89.88	156	21.46	200
10/23/2012	90.18	156	21.59	200
10/22/2012	92.19	156	21.46	200
10/19/2012	92.15	156	21.265	200
10/18/2012	93.48	156	21.67	200
10/17/2012	93.39	156	21.79	200
10/16/2012	92.38	156	22.35	200
10/15/2012	91.51	156	21.73	200
10/12/2012	91.03	156	21.4803	200
10/11/2012	91.17	156	21.68	200
10/10/2012	91.03	156	21.76	200
10/9/2012	92.13	156	21.9	200
10/8/2012	92.68	156	22.51	200
10/5/2012	92.55	156	22.68	200
10/4/2012	92.22	156	22.465	200
10/3/2012	91.7	156	22.55	200
10/2/2012	91.72	156	22.84	200
10/1/2012	91.8	156	22.755	200
9/28/2012	91.45	156	22.655	200
9/27/2012	91.8	156	23.085	200
9/26/2012	91.23	156	22.645	200
9/25/2012	91.74	156	22.535	200
9/24/2012	91.88	156	22.795	200
9/21/2012	91.92	156	23.125	200
9/20/2012	91.52	156	23.1788	200
9/19/2012	90.57	156	23.15	200
9/18/2012	91.65	156	23.37	200
9/17/2012	91.91	156	23.31	200
9/14/2012	92.3	156	23.37	200
9/13/2012	91.23	156	23.355	200
9/12/2012	89.55	156	23.19	200
9/11/2012	89.62	156	23.34	200
9/10/2012	89.48	156	23.26	200
9/7/2012	89.92	156	24.19	200
9/6/2012	88.99	156	25.095	200
9/5/2012	87.33	156	24.39	200
9/4/2012	87.12	156	24.415	200
8/31/2012	87.3	156	24.83	200
8/30/2012	87.2	156	24.27	200
8/29/2012	87.9	156	24.668	200
8/28/2012	88.1	156	25	200
8/27/2012	87.74	156	24.84	200
8/24/2012	88.05	156	24.91	200
8/23/2012	87.31	156	25.04	200
8/22/2012	87.73	156	25.73	200
8/21/2012	87.46	156	26.11	200
8/20/2012	87.95	156	26.23	200
8/17/2012	88.4	156	26.33	200
8/16/2012	88.67	156	26.59	200
8/15/2012	88	156	26.27	200
8/14/2012	88.2	156	26.48	200
8/13/2012	88.14	156	26.69	200
8/10/2012	88.44	156	26.88	200
8/9/2012	88.2	156	26.7	200
8/8/2012	88.28	156	26.6	200
8/7/2012	87.92	156	26.5	200
8/6/2012	87.45	156	26.31	200
8/3/2012	87.55	156	26.23	200
8/2/2012	85.88	156	25.91	200
8/1/2012	86.91	156	25.93	200
7/31/2012	86.85	156	25.7	200
7/30/2012	87.56	156	25.76	200
7/27/2012	87.45	156	26.02	200
7/26/2012	86.52	156	25.5	200
7/25/2012	85.24	156	25.13	200
7/24/2012	84.58	156	25.005	200
7/23/2012	85.21	156	25.26	200
7/20/2012	85.95	156	25.52	200
7/19/2012	86.21	156	26.06	200
7/18/2012	86.21	156	26.21	200
7/17/2012	85.73	156	25.38	200
7/16/2012	85.05	156	25.13	200
7/13/2012	85.47	156	25.25	200
7/12/2012	84.12	156	24.74	200
7/11/2012	84.38	156	25.39	200
7/10/2012	83.11	156	25.56	200
7/9/2012	83.65	156	26.17	200
7/6/2012	84.8	156	26.155	200
7/5/2012	85.57	156	26.55	200
7/3/2012	86.28	156	26.86	200
7/2/2012	85.34	156	26.665	200
6/29/2012	85.57	156	26.65	200
6/28/2012	83.1	156	25.83	200
6/27/2012	83.2	156	26.22	200
6/26/2012	82.4	156	26.005	200
6/25/2012	81.24	156	26.05	200
6/22/2012	82.11	156	26.935	200
6/21/2012	82.11	156	26.71	200
6/20/2012	84.97	156	27.64	200
6/19/2012	84.48	156	27.51	200
6/18/2012	83.11	156	27.42	200
6/15/2012	83.22	156	27.34	200
6/14/2012	82.13	156	26.98	200
6/13/2012	80.63	156	26.54	200
6/12/2012	81.26	156	26.52	200
6/11/2012	80.27	156	25.985	200
6/8/2012	80.84	156	26.41	200
6/7/2012	80.69	156	25.94	200
6/6/2012	80.18	156	26.07	200
6/5/2012	77.6	156	25.43	200
6/4/2012	77.83	156	25.04	200
6/1/2012	77.92	156	25.14	200
5/31/2012	78.63	156	25.84	200
5/30/2012	79.79	156	26.13	200
5/29/2012	81.93	156	26.09	200
5/25/2012	82.08	156	25.74	200
5/24/2012	82.61	156	25.65	200
5/23/2012	82.04	156	25.44	200
5/22/2012	81.95	156	26.03	200
5/21/2012	82.04	156	26.15	200
5/18/2012	81.47	156	26.07	200
5/17/2012	81.91	156	26.19	200
5/16/2012	82.17	156	26.495	200
5/15/2012	81.79	156	26.88	200
5/14/2012	82.12	156	27.015	200
5/11/2012	83.1	156	27.63	200
5/10/2012	82.84	156	27.24	200
5/9/2012	83.31	156	27.19	200
5/8/2012	84.02	156	27.37	200
5/7/2012	84.48	156	27.76	200
5/4/2012	84.57	156	27.9	200
5/3/2012	85.65	156	28.56	200
5/2/2012	86.2	156	29.18	200
5/1/2012	87.04	156	28.95	200
4/30/2012	86.34	156	28.395	200
4/27/2012	86.08	156	28.38	200
4/26/2012	86.07	156	28.22	200
4/25/2012	86.85	156	27.86	200
4/24/2012	86.31	156	27.31	200
4/23/2012	85.69	156	27.45	200
4/20/2012	85.3	156	27.6	200
4/19/2012	85.28	156	27.69	200
4/18/2012	85.75	156	27.95	200
4/17/2012	85.45	156	28.47	200
4/16/2012	84.01	156	28.405	200
4/13/2012	82.95	156	28.09	200
4/12/2012	83.6	156	28.48	200
4/11/2012	82.7	156	27.85	200
4/10/2012	82.17	156	27.45	200
4/9/2012	83.88	156	27.76	200
4/5/2012	84.82	156	28.07	200
4/4/2012	84.98	156	27.93	200
4/3/2012	85.83	156	28.11	200
4/2/2012	87.07	156	28.38	200
3/30/2012	86.73	156	28.115	200
3/29/2012	86.08	156	28.16	200
3/28/2012	85.86	156	27.8	200
3/27/2012	86.62	156	28.19	200
3/26/2012	87.03	156	28.19	200
3/23/2012	85.55	156	27.875	200
3/22/2012	85.33	156	27.895	200
3/21/2012	86.01	156	27.775	200
3/20/2012	86.6	156	27.75	200
3/19/2012	86.99	156	27.74	200
3/16/2012	86.44	156	27.73	200
3/15/2012	86.09	156	27.75	200
3/14/2012	86.02	156	27.46	200
3/13/2012	86.86	156	27.49	200
3/12/2012	85.55	156	26.985	200
3/9/2012	84.3	156	27.07	200
3/8/2012	84.83	156	26.84	200
3/7/2012	85.83	156	26.91	200
3/6/2012	85.86	156	26.605	200
3/5/2012	87.01	156	26.54	200
3/2/2012	86.33	156	26.915	200
3/1/2012	86.83	156	26.86	200
2/29/2012	86.5	156	26.88	200
2/28/2012	87.14	156	27.24	200
2/27/2012	87.23	156	26.89	200
2/24/2012	87.34	156	26.7	200
2/23/2012	87.02	156	26.66	200
2/22/2012	86.92	156	26.73	200
2/21/2012	86.57	156	27.16	200
2/17/2012	85.62	156	27.37	200
2/16/2012	85.41	156	26.825	200
2/15/2012	84.12	156	26.58	200
2/14/2012	84.67	156	26.78	200
2/13/2012	84.42	156	26.7	200
2/10/2012	83.8	156	26.695	200
2/9/2012	84.88	156	26.86	200
2/8/2012	85.32	156	26.85	200
2/7/2012	86.34	156	26.64	200
2/6/2012	85.75	156	26.72	200
2/3/2012	84.92	156	26.74	200
2/2/2012	83.53	156	26.49	200
2/1/2012	83.97	156	26.55	200
1/31/2012	83.74	156	26.42	200
1/30/2012	85.49	156	26.74	200
1/27/2012	85.83	156	26.73	200
1/26/2012	86.77	156	26.75	200
1/25/2012	87.22	156	26.9	200
1/24/2012	87.18	156	26.895	200
1/23/2012	87.47	156	26.71	200
1/20/2012	87.49	156	26.38	200
1/19/2012	87.03	156	25.63	200
1/18/2012	86.45	156	25.39	200
1/17/2012	85.69	156	25.04	200
1/13/2012	84.88	156	25.14	200
1/12/2012	84.74	156	25.75	200
1/11/2012	85.08	156	25.8	200
1/10/2012	85.72	156	25.59	200
1/9/2012	85.5	156	25.465	200
1/6/2012	85.12	156	25.25	200
1/5/2012	85.76	156	25.4	200
1/4/2012	86.02	156	25.11	200
1/3/2012	86	156	24.54	200
12/30/2011	84.76	156	24.25	200
12/29/2011	85.27	156	24.55	200
12/28/2011	84.18	156	24.225	200
12/27/2011	85.28	156	24.56	200
12/23/2011	85.22	156	24.4	200
12/22/2011	84.29	156	24.02	200
12/21/2011	83.12	156	23.68	200
12/20/2011	82	156	23.84	200
12/19/2011	79.53	156	23.095	200
12/16/2011	80.16	156	23.23	200
12/15/2011	80.03	156	23.31	200
12/14/2011	79.44	156	23.31	200
12/13/2011	80.53	156	23.56	200
12/12/2011	80.05	156	24	200
12/9/2011	81.34	156	25.01	200
12/8/2011	79.87	156	24.71	200
12/7/2011	81.08	156	25.66	200
12/6/2011	80.82	156	25.35	200
12/5/2011	80.45	156	25.01	200
12/2/2011	79.79	156	24.64	200
12/1/2011	79.79	156	24.92	200
11/30/2011	80.44	156	24.91	200
11/29/2011	76.93	156	23.58	200
11/28/2011	75.84	156	23.46	200
11/25/2011	73.9	156	22.73	200
11/23/2011	74.58	156	22.7	200
11/22/2011	76.03	156	23.24	200
11/21/2011	76.91	156	23.57	200
11/18/2011	77.9	156	24.29	200
11/17/2011	77.86	156	24.34	200
11/16/2011	78.25	156	24.94	200
11/15/2011	79.09	156	25.34	200
11/14/2011	78.96	156	24.63	200
11/11/2011	79.72	156	24.85	200
11/10/2011	78.7	156	24.06	200
11/9/2011	77.39	156	23.84	200
11/8/2011	79.76	156	24.75	200
11/7/2011	79.35	156	24.28	200
11/4/2011	78.52	156	23.74	200
11/3/2011	78.86	156	24.2	200
11/2/2011	77.37	156	23.85	200
11/1/2011	75.94	156	23.9	200
10/31/2011	78.09	156	24.54	200
10/28/2011	81.48	156	24.98	200
10/27/2011	81.88	156	25.13	200
10/26/2011	81.07	156	24.7	200
10/25/2011	79.44	156	24.63	200
10/24/2011	80.17	156	24.59	200
10/21/2011	80.13	156	24.03	200
10/20/2011	78.71	156	23.61	200
10/19/2011	78.43	156	24.24	200
10/18/2011	78.89	156	23.4	200
10/17/2011	77.47	156	23.28	200
10/14/2011	78.11	156	23.5	200
10/13/2011	76.37	156	23.39	200
10/12/2011	77.16	156	23.12	200
10/11/2011	76.27	156	22.99	200
10/10/2011	76.28	156	22.88	200
10/7/2011	73.56	156	22.29	200
10/6/2011	73.89	156	22.03	200
10/5/2011	73.95	156	21.85	200
